Reference	Reference	Reference	Reference	Reference	Sample	Sample	Sample	Sample	Sample
Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)	Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)
1.5555555555552019	0.004702876424239785		1077.3234417052831		1.555555555556086	0.0003306694731634965		1127.1518219433049	
1.5666666666663103	0.004656653996107143		1085.0525662033247		1.566666666667201	0.0003329360301518151		1135.2538910524493	
1.577777777777419	0.004608649246219187		1092.781155584672		1.5777777777783157	0.0003345903635983485		1143.3555569338369	
1.5888888888885275	0.004559956233588141		1100.5091032288306		1.5888888888894308	0.0003357148630485791		1151.4563952608391	
1.5999999999996362	0.0045117548459906774		1108.2363571647084		1.6000000000005457	0.00033643558758997646		1159.5560561862292	
1.6111111111107448	0.0044652401403295775		1115.9629275130817		1.6111111111116605	0.0003369148569467289		1167.654296586904	
1.6222222222218532	0.0044215486477926546		1123.6888901876216		1.6222222222227753	0.0003373403390847721		1175.7510093408364	
1.6333333333329618	0.0043816867149633065		1131.4143859236808		1.6333333333338904	0.00033791102948455183		1183.8462456120772	
1.6444444444440705	0.0043464664388686335		1139.1396140592137		1.6444444444450053	0.00033882098872759463		1191.9402250542018	
1.655555555555179	0.004316454678706985		1146.8648210900524		1.65555555555612	0.00034024225634302524		1200.033329005057	
1.6666666666662877	0.004291939805696489		1154.5902847742393		1.666666666667235	0.00034230884086999683		1208.1260737536284	
1.6777777777773961	0.004272919256352499		1162.3162953003864		1.67777777777835	0.0003451038953142443		1216.219064792964	
1.6888888888885047	0.0042591087654973115		1170.043135564124		1.6888888888894649	0.00034865195048226663		1224.3129376426023	
1.6999999999996134	0.00424997174618087		1177.7710627565662		1.7000000000005797	0.0003529173609014605		1232.4082945900109	
1.711111111110722	0.0042447651162454		1185.5002932075572		1.7111111111116946	0.00035780907988004334		1240.5056479172895	
1.7222222222218306	0.004242596351046124		1193.230991821152		1.7222222222228096	0.00036319082741771203		1248.605378275132	
1.733333333332939	0.0042424858941804405		1200.9632666638913		1.7333333333339245	0.0003688949552560576		1256.7077127083367	
1.7444444444440477	0.004243429279053004		1208.6971685160775		1.7444444444450393	0.0003747380158014719		1264.8127221804955	
1.7555555555551563	0.004244454208299663		1216.4326946266683		1.7555555555561542	0.00038053618366015214		1272.9203349154532	
1.766666666666265	0.004244669112336097		1224.169795595476		1.7666666666672692	0.00038611910175526186		1281.030360238342	
1.7777777777773736	0.004243301072370539		1231.9083842323746		1.777777777778384	0.00039134123644669536		1289.1425177013793	
1.788888888888482	0.004239722229421212		1239.6483453492476		1.788888888889499	0.0003960902829943979		1297.256467437606	
1.7999999999995906	0.0042334647893799825		1247.3895456454127		1.8000000000006138	0.0004002924957136366		1305.3718391638988	
1.8111111111106992	0.004224225442657411		1255.1318430793103		1.8111111111117286	0.00040391502202515484		1313.4882585393748	
1.8222222222218079	0.004211860472208422		1262.8750953292995		1.8222222222228437	0.00040696542816969573		1321.6053704388507	
