Frequency   σRe
2.23145E12	92.57901
2.23633E12	92.78159
2.24121E12	92.98417
2.24609E12	93.18675
2.25098E12	89.32892
2.25586E12	89.52269
2.26074E12	81.66932
2.26563E12	81.84571
2.27051E12	82.0221
2.27539E12	82.19849
2.28027E12	82.37488
2.28516E12	82.55127
2.29004E12	82.72767
2.29492E12	87.04926
2.2998E12	87.23447
2.30469E12	87.41968
2.30957E12	87.60489
2.31445E12	87.7901
2.31934E12	87.97532
2.32422E12	88.16053
2.3291E12	88.34574
2.33398E12	88.53095
2.33887E12	80.37402
2.34375E12	76.30278
2.34863E12	76.46174
2.35352E12	76.62071
2.3584E12	76.77967
2.36328E12	76.93863
2.36816E12	81.3808
2.37305E12	85.84062
2.37793E12	81.71639
2.38281E12	81.88418
2.3877E12	82.05198
2.39258E12	77.99614
2.39746E12	78.15531
2.40234E12	78.31449
2.40723E12	78.47366
2.41211E12	83.00133
2.41699E12	83.16935
2.42188E12	83.33737
2.42676E12	83.50539
2.43164E12	83.67341
2.43652E12	75.11577
2.44141E12	75.2663
2.44629E12	75.41683
2.45117E12	75.56737
2.45605E12	75.7179
2.46094E12	75.86843
2.46582E12	76.01896
2.4707E12	80.65005
2.47559E12	80.80944
2.48047E12	80.96883
2.48535E12	81.12822
2.49023E12	81.2876
2.49512E12	81.44699
2.5E12	81.60638
2.50488E12	77.22322
2.50977E12	77.37376

Frequency   σIm
3.02734E11	60.26758
3.07617E11	63.30502
3.125E11	65.72306
3.17383E11	67.83876
3.22266E11	73.47932
3.27148E11	75.52799
3.32031E11	81.14936
3.36914E11	83.82412
3.41797E11	86.18957
3.4668E11	88.5966
3.51563E11	89.04743
3.56445E11	91.8768
3.61328E11	89.88831
3.66211E11	91.65854
3.71094E11	90.39252
3.75977E11	89.808
3.80859E11	89.55853
3.85742E11	88.3896
3.90625E11	87.86501
3.95508E11	86.71781
4.00391E11	86.48311
4.05273E11	86.2346
4.10156E11	86.29639
4.15039E11	86.3453
4.19922E11	86.3817
4.24805E11	86.40597
4.29688E11	86.74415
4.3457E11	87.07229
4.39453E11	89.07246
4.44336E11	89.74894
4.49219E11	91.77911
4.54102E11	93.49535
4.58984E11	94.89446
4.63867E11	97.34689
4.6875E11	98.78354
4.73633E11	100.95021
4.78516E11	102.42544
4.83398E11	104.64081
4.88281E11	104.76686
4.93164E11	106.29527
4.98047E11	106.77533
5.0293E11	107.58935
5.07813E11	107.01301
5.12695E11	105.36358
5.17578E11	105.419
5.22461E11	105.4696
5.27344E11	104.73121
5.32227E11	103.97311
5.37109E11	103.50415
5.41992E11	102.70592
5.46875E11	102.19542
5.51758E11	101.97199
5.56641E11	100.58368
5.61523E11	100.31118
5.66406E11	100.01898
5.71289E11	98.84407
5.76172E11	97.63114
5.81055E11	97.5771
5.85938E11	97.50702
5.9082E11	97.42088
5.95703E11	94.22095
6.00586E11	95.63477
6.05469E11	94.83952
6.10352E11	95.92948
6.15234E11	96.36919
6.20117E11	97.46435
6.25E11	99.18769
6.29883E11	100.92466
6.34766E11	103.64208
6.39648E11	105.07158
6.44531E11	107.48888
6.49414E11	109.92705
6.54297E11	112.38601
6.5918E11	114.52369
6.64063E11	116.68248
6.68945E11	117.86159
6.73828E11	119.05149
6.78711E11	118.9032
6.83594E11	120.11058
6.88477E11	119.97171
6.93359E11	121.19741
6.98242E11	121.39443
7.03125E11	121.59009
7.08008E11	120.40628
7.12891E11	120.91443
7.17773E11	120.02736
7.22656E11	120.52325
7.27539E11	119.60963
7.32422E11	118.67944
7.37305E11	117.10934
7.42188E11	118.8294
7.4707E11	117.22535
7.51953E11	117.67883
7.56836E11	118.13035
7.61719E11	117.43401
7.66602E11	118.18679
7.71484E11	118.62519
7.76367E11	120.54397
7.8125E11	120.98591
7.86133E11	121.74207
7.91016E11	122.18029
7.95898E11	124.1302
8.00781E11	125.77347
8.05664E11	126.22103
8.10547E11	126.66698
8.1543E11	128.333
8.20313E11	128.46712
8.25195E11	130.46637
8.30078E11	132.16101
8.34961E11	132.3067
8.39844E11	134.3334
8.44727E11	134.48468
8.49609E11	134.94891
8.54492E11	135.10174
8.59375E11	135.56419
8.64258E11	133.52448
8.69141E11	133.98028
8.74023E11	134.43516
8.78906E11	134.59455
8.83789E11	135.04852
8.88672E11	135.50172
8.93555E11	135.95419
8.98438E11	135.06369
9.0332E11	135.50752
9.08203E11	135.95073
9.13086E11	135.02732
9.17969E11	135.46213
9.22852E11	134.51386
9.27734E11	134.94041
9.32617E11	135.65063
9.375E11	136.07529
9.42383E11	136.78401
9.47266E11	135.50245
9.52148E11	135.91885
9.57031E11	136.33502
9.61914E11	136.751
9.66797E11	137.16682
9.7168E11	137.58254
9.76563E11	138.27391
9.81445E11	138.68819
9.86328E11	140.58219
9.91211E11	141.27814
9.96094E11	141.6984
1.00098E12	142.11875
1.00586E12	142.81201
1.01074E12	143.23115
1.01563E12	143.65047
1.02051E12	144.34109
1.02539E12	144.75933
1.03027E12	143.63216
1.03516E12	145.86589
1.04004E12	144.72311
1.04492E12	145.1337
1.0498E12	145.8119
1.05469E12	144.37165
1.05957E12	145.04004
1.06445E12	145.70843
1.06934E12	143.97835
1.07422E12	144.63578
1.0791E12	145.55586
1.08398E12	144.0568
1.08887E12	144.44674
1.09375E12	145.09449
1.09863E12	145.74223
1.10352E12	146.13059
1.1084E12	146.77719
1.11328E12	147.16521
1.11816E12	146.12381
1.12305E12	146.50418
1.12793E12	147.14116
1.13281E12	147.52132
1.1377E12	148.15719
